unit_id,t0,t1,t2,t3,t4,y0,y1,y2,y3,y4,r,y2hat,y3hat,y4hat,RSTN,RCVY,ADPT
U141,11,23,44,59,74,29101.464,31125.979,24018.042,30069.224,30220.206700000002,168.70958333333328,34668.88025,26548.68575,32599.867749999998,-0.7503898637846635,0.5817934826617345,-0.4846259340153381
U142,8,20,36,62,74,15023.091,15196.838,9199.033,14461.145,14649.191299999997,14.478916666666615,15428.500666666665,9575.484833333332,14634.892,-0.964145179757247,0.9284599352249947,0.07604137917096601
U143,7,19,41,61,74,28248.774,28181.035,21660.646,27986.7,29363.0414,-5.644916666666783,28056.84683333333,21547.747666666666,27913.31608333333,-0.9809538715149249,0.9827684819027213,0.9518196626606562
U144,6,18,37,54,74,11297.863,11148.393,4325.838,10427.84,9329.3875,-12.45583333333328,10911.732166666668,4114.088833333334,10178.723333333335,-0.9653119933319216,0.9675505086429901,-0.7732112524968853
U145,10,22,39,59,74,15229.736,15748.132,12867.069,14249.518,13301.7847,43.199666666666566,16482.52633333333,13731.062333333331,14897.512999999999,-0.831167959367197,0.375026975075875,-0.7111965633195503
U146,12,24,50,59,74,11907.781,11607.678,9457.34,11588.587,10833.2436,-25.008583333333416,10957.454833333331,9232.26275,11213.458249999998,-0.6976181573935499,0.9128081199302006,-0.5033666144431767
U147,6,18,45,64,74,23067.163,22156.842,16763.906,21027.18,21321.017,-75.86008333333332,20108.61975,15322.564416666666,20268.579166666666,-0.62020275226704,0.7982997169285208,0.581123889127344
U148,10,22,50,56,74,35331.245,36599.111,29604.447,33852.864,33239.8485,105.65549999999955,39557.46499999998,30238.379999999997,35754.66299999999,-0.7708722202411957,0.8507837154403636,-0.5693988165366975
U149,8,20,47,63,74,13330.601,13068.1,7958.289,14134.72,12907.9896,-21.87508333333335,12477.47275,7608.287666666666,13894.094083333333,-0.8844130927738816,0.9491013292209949,-0.8038477593229398
U150,6,18,48,64,74,21989.904,22388.673,10145.759,20571.482,19776.5974,33.23075000000002,23385.5955,10677.451000000001,20903.7895,-0.929975460004626,0.9490019061507772,-0.7723140862799831
U151,8,20,37,55,74,13803.909,14535.489,8244.466,14670.248,13282.395799999998,60.964999999999996,15571.894,9341.836,15828.582999999999,-0.8760849242207489,0.8292238983519828,-0.687318650702107
U152,8,20,35,58,74,20409.003,20979.868,17982.364,20614.248,19765.4932,47.57208333333316,21693.449249999998,19076.521916666665,21375.40133333333,-0.8387265458311943,0.5842681832988597,-0.6789820322948468
U153,13,25,43,63,74,23068.506,23086.327,19011.415,22953.258,23120.2801,1.485083333333326,23113.0585,19041.11666666667,22969.59391666667,-0.993524934144791,0.9924650305284437,0.9021930830311254
U154,10,22,39,60,74,17470.606,17759.148,11258.015,18133.17,17594.987799999995,24.045166666666773,18167.915833333336,11762.963500000002,18469.802333333333,-0.9441472415338198,0.9265546013144428,-0.7221237327068356
U155,10,22,39,58,74,17323.199,18334.739,12437.062,14490.622,14334.206900000001,84.29500000000007,19767.754,14038.667000000001,15839.342,-0.8364830088454578,0.22008365959601775,-0.5274041768974183
U156,6,18,45,62,74,10405.229,9954.127,8067.05,9823.442,9314.497800000001,-37.59183333333325,8939.147500000003,7427.988833333335,9372.34,-0.4621419793680928,0.7894024886794078,-0.11365135902914181
U157,7,19,49,54,74,24421.58,24521.862,18329.959,22712.611,23121.557699999998,8.35683333333327,24772.567,18371.743166666667,22879.747666666666,-0.9625439599194004,0.9904660085567669,0.5912996322829681
U158,6,18,48,63,74,16616.1,18699.231,8842.726,16326.943,15975.036699999997,173.5942500000001,23907.058500000003,11446.639750000002,18236.47975,-0.743104459514921,0.6520793357541608,-0.5421850880217643
U159,6,18,41,61,74,14514.265,15460.073,11206.668,13268.909,11844.403400000001,78.81733333333341,17272.87166666667,12783.014666666668,14293.534333333333,-0.7699202779776643,0.23561471880994114,-0.7050382195304279
U160,6,18,35,63,74,39269.651,39761.837,27154.142,30757.853,28493.1187,41.015500000000124,40459.1005,28302.576000000005,31209.0235,-0.9502033677226371,0.6813190624886388,-0.8575434881513553
U161,13,25,32,64,74,29072.419,28980.719,17188.487,26671.682,26284.729099999997,-7.641666666666727,28927.227333333332,16943.953666666665,26595.265333333333,-0.9954638217203776,0.9754786485245655,-0.8025168782384959
U162,8,20,40,62,74,40723.15,41881.886,32898.15,40503.61,40516.1101,96.5613333333331,43813.11266666666,35022.499333333326,41662.346,-0.8496654053155273,0.7206810195131754,-0.4972884485055984
U163,14,26,47,62,74,10473.873,11164.804,8947.758,11310.852,9237.3122,57.57758333333337,12373.933250000002,9811.421750000001,12001.783000000001,-0.7391478272894476,0.6345199344588065,-0.8000432250744327
U164,11,23,33,60,74,17648.429,18615.412,11648.466,17511.906,18003.553900000003,80.58191666666669,19421.23116666667,13824.17775,18640.05283333333,-0.9060661834918915,0.6289359573902008,-0.3606950161649992
U165,11,23,39,64,74,17597.457,18532.889,16063.231,17400.295,17415.623700000004,77.95266666666673,19780.131666666668,18012.04766666667,18179.821666666667,-0.7487496667770133,-0.2389127522160446,-0.4950351572848499
U166,6,18,50,64,74,18255.099,18443.594,11090.661,18095.824,18201.3865,15.707916666666884,18946.24733333334,11310.571833333337,18252.90316666667,-0.9398613400213971,0.9686073210097557,-0.24696881928770573
U167,6,18,41,61,74,26072.771,25951.922,15830.591,25843.924,25496.971899999997,-10.070750000000166,25720.294749999994,15629.175999999998,25713.004249999998,-0.9771149417008489,0.9806632250282563,-0.6226575656985501
U168,6,18,48,55,74,15056.483,15463.348,12549.091,14350.653,13243.588500000002,33.905416666666646,16480.5105,12786.428916666668,14994.855916666667,-0.7944537445272201,0.8682599229631468,-0.731074558635736
U169,6,18,37,64,74,19338.302,19576.226,13034.395,18604.925,19486.9177,19.826999999999924,19952.939,13569.723999999998,18803.195,-0.9483619288532261,0.9038998084562873,0.775202221061467
U170,9,21,49,64,74,30598.838,30934.87,23989.541,31193.399,33741.973,28.002666666666602,31718.944666666663,24409.581,31473.425666666666,-0.9079019601663013,0.9416923542912704,0.890124176631063
U171,7,19,40,58,74,15609.493,16240.057,14230.646,15298.171,15732.286900000001,52.547000000000025,17343.544,15176.492000000002,16138.923,-0.7382859961791913,0.1139823423339016,-0.32599004271405163
U172,11,23,43,59,74,24772.442,25388.309,14649.127,17433.333,17963.273699999998,51.32225000000017,26414.754000000004,15470.283000000003,18203.16675,-0.9197592852823215,0.7050663636239548,-0.23758213607879028
U173,9,21,37,56,74,24549.706,25090.71,14853.097,23678.116,23346.472400000002,45.08366666666674,25812.048666666666,15709.686666666668,24489.622000000003,-0.9382430876218801,0.9029362240844276,-0.5848342797575182
U174,10,22,40,60,74,18993.879,19448.986,11297.084,19785.266,19022.004200000003,37.92558333333333,20131.646500000003,12055.595666666668,20316.224166666667,-0.9282710408277707,0.9106390901294685,-0.7090924129706858
U175,13,25,44,61,74,16308.637,16066.905,14066.882,15516.028,15364.4614,-20.144333333333332,15684.162666666667,13724.428333333333,15254.151666666667,-0.8086310340764414,0.839529002711585,0.2963832964551244
U176,13,25,36,62,74,39227.104,38441.669,29897.633,37611.93,37499.52680000001,-65.45291666666647,37721.68691666667,28195.857166666672,36826.495,-0.9157327891252648,0.8469329917724493,0.4614652866969638
U177,10,22,50,60,74,33689.257,34885.404,22518.032,26972.723,27399.994599999998,99.67891666666704,37676.41366666668,23514.82116666667,28368.22783333334,-0.8445067236634611,0.7762383144719424,-0.4096195119871023
U178,7,19,48,54,74,26815.397,27922.105,24239.858,26852.473,24545.749,92.22566666666656,30596.64933333333,24793.212,28696.986333333334,-0.7038594918795142,0.7881991797490258,-0.6923632359184162
U179,14,26,50,63,74,25147.565,25294.209,20000.668,25517.557,25969.8971,12.220333333333352,25587.497,20159.532333333336,25651.980666666666,-0.9501220809041724,0.9712040004188348,0.7028261110021721
U180,7,19,45,63,74,16433.664,16255.206,13224.133,18319.761,18629.623900000002,-14.871500000000045,15868.546999999999,12956.446,18156.174499999997,-0.8724349430053313,0.9524619241832981,0.7432067800260556
U181,7,19,38,54,74,18533.451,18679.394,11751.038,14312.128,12116.8496,12.161916666666608,18910.470416666667,11945.628666666666,14555.366333333333,-0.9687333549180748,0.9240203715345165,-0.9092988258485254
U182,6,18,36,64,74,26006.998,26784.837,21204.666,25237.025,24979.9868,64.81991666666666,27951.5955,23019.623666666666,25885.224166666667,-0.8525645059547458,0.5499017655256724,-0.5827321214882385
U183,14,26,43,62,74,20943.734,20996.709,16679.362,19783.84,18842.314300000002,4.414583333333212,21071.756916666665,16763.239083333334,19836.815,-0.9832011467261081,0.9729819044189287,-0.9494260344177924
U184,7,19,47,64,74,20846.494,20184.064,13633.454,18526.3,19764.5654,-55.20250000000002,18638.393999999997,12695.011499999999,17974.274999999998,-0.7640418220593194,0.8613766928109845,0.7643250776560659
U185,12,24,43,61,74,13041.724,13264.042,9846.196,13608.287,12608.447499999998,18.526499999999942,13616.045499999998,10179.672999999999,13849.1315,-0.9146006662537458,0.911358603500022,-0.8374351219028192
U186,7,19,47,63,74,16993.575,17116.321,12402.745,17162.131,16586.1624,10.228833333333265,17402.728333333333,12566.406333333332,17274.648166666666,-0.9458217616909635,0.9656129313038843,-0.859529644668802
U187,12,24,42,62,74,15122.32,15196.525,10138.034,14242.702,14027.971599999999,6.183749999999994,15307.8325,10261.708999999999,14316.907,-0.9789234489896622,0.96986967033631,-0.7956575473288021
U188,8,20,39,57,74,37785.424,38114.294,33176.034,36888.347,35525.5881,27.40583333333355,38635.00483333334,33669.33900000001,37354.24616666667,-0.9129199742795666,0.8671165389340804,-0.7969546543017144
U189,7,19,38,64,74,32056.093,34323.263,18228.444,24083.305,26829.732,188.9308333333332,37912.94883333333,23140.645666666664,25972.61333333333,-0.8457653851536722,0.16100456241972894,0.31208499867889045
U190,10,22,40,60,74,20612.01,21966.822,18893.61,21411.037,21162.507999999994,112.90100000000014,23999.04,21151.630000000005,22991.651,-0.7152818407408154,0.10304449741740104,-0.5364437993675217
U191,12,24,34,64,74,25541.451,25757.064,19468.117,24177.544,25608.647399999998,17.967749999999796,25936.741499999996,20007.149499999992,24357.2215,-0.9729739262747092,0.8855418079524338,0.8744482753657085
U192,7,19,37,56,74,11457.346,11941.191,6613.459,9255.842,8321.7149,40.320416666666766,12666.958500000002,7379.546916666668,9981.609500000002,-0.8929430718689791,0.7100768826219863,-0.6957794232469046
U193,6,18,47,64,74,23587.571,23580.855,19650.747,23655.501,22633.9033,-0.5596666666666957,23564.624666666667,19641.232666666667,23649.904333333332,-0.9958702576790935,0.9976354753421078,-0.9945216530277348
U194,12,24,43,61,74,15173.745,14322.771,10699.503,14372.168,15144.826500000001,-70.91450000000002,12975.3955,9423.042000000001,13450.279499999999,-0.6281325311845549,0.7949653582866966,0.6476547960001308
U195,7,19,47,57,74,15595.116,16321.438,10329.805,16576.403,15181.347999999998,60.52683333333334,18016.189333333336,10935.073333333334,17605.359166666665,-0.8193447580813509,0.9031043244125309,-0.7020081375419904
U196,6,18,36,63,74,32484.92,32719.508,20779.504,25463.229,25247.399100000002,19.54900000000028,33071.39000000001,21307.32700000001,25678.268000000004,-0.9721695304754085,0.8873070045743489,-0.66707482599299
U197,6,18,33,58,74,15012.988,15356.58,11442.594,14623.598,15579.998499999998,28.63266666666671,15786.07,12158.410666666667,15081.720666666668,-0.9100161199556,0.7749714660318984,0.5209928616027815
U198,14,26,44,63,74,18420.932,18191.486,14504.567,17178.698,15971.367699999999,-19.120499999999993,17847.317000000003,14141.2775,16968.3725,-0.9066513259445087,0.8931724551637749,-0.8257929085354697
U199,11,23,40,60,74,21158.921,21083.843,15342.846,19968.203,20789.802900000002,-6.256499999999808,20977.482500000006,15217.716000000004,19880.612000000005,-0.9814735140952007,0.9743355558896452,0.9121262133672399
U200,7,19,44,64,74,16851.001,16971.196,12347.138,16627.651,17962.275500000003,10.016249999999976,17221.60225,12547.463,16727.8135,-0.9511390092686245,0.9532007028129575,0.9249508007683072
U201,6,18,39,60,74,31004.352,30616.839,22834.426,30326.247,29941.0858,-32.29274999999992,29938.691250000003,22156.278250000003,29874.1485,-0.9128615058080319,0.9233568240201181,0.12896470725140968
U202,6,18,46,62,74,18484.828,19658.769,15129.509,18824.347,18365.6249,97.82841666666657,22397.964666666663,16694.763666666666,19998.288,-0.7262898580865829,0.5763671731570734,-0.5817219108316707
U203,11,23,37,63,74,8144.734,8753.802,5383.738,9014.496,9557.834299999999,50.755666666666606,9464.381333333333,6703.385333333332,9572.808333333332,-0.8516914402085815,0.6365366864623497,-0.026119639684437843
U204,6,18,38,64,74,36774.517,36365.4,21785.276,32734.321,32976.3684,-34.0930833333332,35683.53833333334,20898.85583333334,32393.390166666668,-0.9532334795872337,0.930323207335936,0.6309909214730802
U205,6,18,36,64,74,15339.645,15602.952,10463.045,17137.845,16959.079299999998,21.942249999999905,15997.912499999999,11077.427999999998,17357.2675,-0.9333942738305395,0.9079548450889917,-0.6447236098726934
U206,9,21,49,58,74,31124.69,31030.821,21076.745,26391.287,26022.1193,-7.822416666666565,30811.793333333335,21006.343249999998,26266.128333333334,-0.9779961830041618,0.987094905354757,-0.6609707006689219
U207,8,20,39,57,74,26854.795,27107.351,21850.444,25269.427,27956.5124,21.046333333333376,27507.231333333333,22229.278,25627.214666666667,-0.9339768408403674,0.8891968752111377,0.8668491642778949
U208,14,26,34,62,74,18693.17,18631.615,11374.375,19131.445,18291.719800000003,-5.129583333333055,18590.57833333334,11230.746666666675,19069.890000000003,-0.9943454168986194,0.9821453877639655,-0.9266962572994155
U209,10,22,34,59,74,33502.155,33253.207,27573.401,32570.533,33035.2114,-20.74566666666639,33004.259000000005,27054.759333333343,32259.348000000005,-0.9561696297373543,0.9140527063489066,0.7137339974926624
U210,12,24,44,63,74,37467.24,37577.296,30720.999,35118.679,35933.6602,9.171333333333678,37760.722666666676,30895.254333333338,35219.56366666667,-0.9746057248981518,0.9603756222978165,0.8762122774529375
U211,6,18,40,64,74,11034.855,10589.179,8157.421,11678.235,11129.2772,-37.13966666666662,9772.106333333335,7266.069000000001,11306.838333333335,-0.6639991863225432,0.8319319364995086,-0.3234513351178077
U212,7,19,46,63,74,11083.911,12741.275,8348.957,12665.984,12292.622299999999,138.11366666666663,16470.343999999997,10696.889333333333,14185.234333333334,-0.6853227420109403,0.4561228518298977,-0.5547152346541999
U213,8,20,40,59,74,27140.643,27180.248,24735.746,26254.049,26080.850800000004,3.30041666666663,27246.25633333333,24798.453916666665,26303.555249999998,-0.9743808053140446,0.9586986809176651,-0.8181326083067273
U214,9,21,47,64,74,16867.022,17708.818,12429.89,17341.179,16804.1285,70.14966666666653,19532.70933333333,13622.43433333333,18042.675666666666,-0.7956815896202456,0.7571830260175422,-0.6384119499705465
U215,6,18,37,64,74,18284.06,17800.246,10251.968,17703.954,17322.6731,-40.31783333333351,17034.207166666663,9163.386499999997,17300.77566666667,-0.8985147561691109,0.8869493555453339,0.051514188882245085
U216,6,18,39,58,74,16140.082,17145.844,10819.918,15081.529,11960.587300000001,83.81350000000005,18905.9275,12412.3745,16422.545000000002,-0.8212404148528761,0.6263252324062426,-0.7689088268657842
U217,13,25,46,63,74,29079.12,30198.903,19347.438,29740.69,29043.375699999997,93.31524999999995,32158.52325,20933.797249999996,30767.15775,-0.8673306261505248,0.8473664210201006,-0.6267729025923393
U218,7,19,45,64,74,16134.514,16186.232,12462.111,16053.589,15458.841199999999,4.309833333333397,16298.287666666669,12543.997833333335,16096.687333333333,-0.9716187758960819,0.977199683992681,-0.9367080056552826
U219,7,19,34,62,74,17622.671,18072.366,13706.464,15368.04,15569.189299999998,37.47458333333361,18634.484750000007,14755.752333333341,15817.735000000004,-0.897613029687132,0.36849814072101394,-0.35595991468272
U220,11,23,44,62,74,16415.768,15074.778,9244.683,13233.405,11439.2624,-111.74916666666665,12728.0455,7233.198000000001,11892.415,-0.5974795436438,0.7489313118876761,-0.2525733461766088
U221,6,18,35,59,74,15747.615,16264.008,9328.707,16661.086,15214.341199999999,43.03275,16995.56475,10361.493,17306.57725,-0.9128934693566266,0.8591472153853477,-0.7642236865592861
U222,12,24,43,61,74,13450.423,14846.995,8800.628,15950.625,14148.7459,116.38100000000001,17058.234,10895.486,17463.578,-0.7887790869002264,0.7070127442011513,-0.6866155040745289
U223,6,18,35,55,74,11099.78,11596.932,8894.713,11534.213,9604.9244,41.42933333333334,12301.230666666668,9723.299666666666,12321.370333333332,-0.8286718234147977,0.6860819599671657,-0.7753292044158198
U224,11,23,40,61,74,18536.041,18232.384,12982.149,19263.817,19942.4016,-25.30475000000024,17802.203249999995,12450.749249999993,18934.855249999997,-0.918064477113881,0.9276462520938373,0.7538647539809145
U225,13,25,46,57,74,12644.147,12504.631,7255.765,12256.481,11604.394199999999,-11.626333333333454,12260.477999999997,7127.8753333333325,12058.83333333333,-0.9534846193444446,0.9756701645189956,-0.6968997583348272
U226,7,19,39,64,74,18749.408,18581.59,13574.462,17422.524,16741.0604,-13.984833333333276,18301.893333333333,13224.841166666667,17282.67566666667,-0.9441403002546237,0.9231146941216669,-0.7947823870074191
U227,10,22,40,59,74,22250.236,22020.971,19003.568,20671.591,20121.2137,-19.105416666666617,21677.073500000002,18640.565083333335,20385.00975,-0.8860286478140311,0.8483715352077708,-0.4793003817562984
U228,12,24,45,64,74,13692.062,14450.211,11241.709,16116.565,14025.7844,63.17908333333329,15776.971749999999,12442.111583333333,16748.355833333335,-0.7736684695992775,0.7537562989894814,-0.8116509836723259
U229,8,20,41,58,74,18884.518,19993.234,14224.724,17025.183,15023.8674,92.39300000000003,21933.487,15795.405,18503.471,-0.798917008739544,0.43913444188970446,-0.7018313187807496
U230,7,19,50,64,74,35445.876,37082.898,24094.306,34290.2,35145.7083,136.41850000000036,41311.87150000001,26004.165000000005,35654.385,-0.8028132418009263,0.8126835175022411,-0.2716039844266137
U231,11,23,47,58,74,11038.423,10559.699,5455.163,7810.162,7210.2386,-39.89366666666668,9602.251,5016.332666666666,7171.863333333334,-0.8124319232933218,0.8642509949753449,0.056711607727561404
U232,6,18,35,54,74,20661.369,20821.866,12686.628,20160.981,18600.541699999998,13.374750000000253,21049.236750000007,12940.748250000006,20428.476000000006,-0.973530699345673,0.9660010371466259,-0.8723435813367674
U233,6,18,47,53,74,31141.827,32182.702,29519.15,31728.93,30074.860399999998,86.73958333333333,34698.14991666667,30039.5875,33550.46125,-0.6730827252126624,0.7644844735675044,-0.6561287852345613
U234,11,23,46,59,74,16250.364,17175.999,14434.944,16508.977,15577.0137,77.13625000000002,18950.13275,15437.71525,17666.02075,-0.7179133762022857,0.5165114296638481,-0.6435534064962876
U235,6,18,42,63,74,23225.884,23520.602,18220.731,22239.922,23402.629599999997,24.559833333333398,24110.038,18736.487500000003,22510.080166666667,-0.9090200058869442,0.871676538885561,0.7676473718184448
U236,11,23,40,59,74,11958.711,11827.347,9063.323,11338.038,10079.7125,-10.946999999999965,11641.248,8855.330000000002,11173.833,-0.9326709898322155,0.9226993263093897,-0.8695051479128415
U237,11,23,38,58,74,41444.477,42429.601,35578.263,39243.411,38753.60050000001,82.09366666666695,43661.00600000001,37220.136333333336,40556.909666666674,-0.8677919869858194,0.5520308229481221,-0.5785756655834879
U238,6,18,48,63,74,13827.585,13279.641,7290.022,14038.333,13126.3272,-45.661999999999956,11909.781,6605.092000000001,13536.051000000001,-0.7712943010231538,0.9156300107499584,-0.44925569552299033
U239,14,26,51,60,74,11605.573,13246.324,11266.386,12871.429,11722.5864,136.72925,16664.55525,12496.949250000001,14785.638500000001,-0.6122872083680863,0.23331446571836312,-0.6154091036725897
U240,9,21,42,57,74,19268.111,19336.111,16434.595,17988.56,18907.335499999997,5.666666666666667,19455.111,16519.595,18084.893333333333,-0.9620960683111665,0.9453012133477909,0.895150302404306
U241,6,18,38,55,74,27153.962,28789.801,22970.437,25922.347,26598.5864,136.31991666666667,31516.199333333334,25287.875583333334,28512.42541666667,-0.7581299261111785,0.21493589461286666,-0.4249276424346532
U242,12,24,43,60,74,20131.379,20844.68,16528.224,19974.136,18595.9318,59.441749999999956,21974.07325,17538.73375,20806.320499999998,-0.828235498538647,0.706751144544608,-0.7264866133705511
U243,10,22,38,64,74,20848.573,22903.045,20166.263,23076.77,20767.9193,171.20599999999982,25642.340999999997,24617.618999999995,24788.829999999998,-0.6665646627895456,-0.25714223728994534,-0.7013659951201217
U244,6,18,48,64,74,24410.009,24961.422,18871.783,23007.682,24298.360500000003,45.95108333333337,26339.9545,19607.000333333333,23467.192833333334,-0.8441755822281382,0.8222351819197389,0.6439773085758126
U245,8,20,48,63,74,18328.269,20137.868,12156.608,18611.88,18348.931300000004,150.79991666666652,24360.26566666666,14418.606749999999,20270.679083333333,-0.7429451209689908,0.6495889328908219,-0.5367190697108221
U246,9,21,51,64,74,18151.351,18568.622,11420.314,17540.218,17511.0571,34.77258333333339,19611.7995,11872.357583333334,17887.943833333335,-0.8870367548875361,0.9261355107313229,-0.5201217183785148
U247,6,18,51,64,74,17933.601,18489.949,13182.519,16904.245,17320.933100000002,46.36233333333348,20019.906000000006,13785.229333333336,17367.868333333332,-0.8171514162678141,0.8380562316158319,-0.09192918579304411
U248,7,19,47,53,74,12567.019,12523.489,9594.854,11602.774,11333.607800000002,-3.6275000000000546,12421.918999999998,9573.089,11526.596499999998,-0.9653183138219678,0.9893904311584492,-0.7169871254265869
U249,10,22,30,60,74,13802.781,13550.191,8497.229,13613.479,13767.3741,-21.04916666666668,13381.797666666667,7865.753999999999,13318.790666666666,-0.966674332137599,0.9010103147730123,0.6035254579157304
U250,7,19,36,56,74,22753.248,22999.659,20077.455,21752.522,21123.931000000004,20.534250000000004,23348.74125,20488.140000000003,22122.1385,-0.9035782545340344,0.7548247323838381,-0.7297777345623406
U251,6,18,46,64,74,13006.997,13237.292,6754.713,9589.193,9039.2302,19.191250000000007,13774.646999999999,7100.1555,9781.1055,-0.9288957984801164,0.8781284397843696,-0.7944795380706405
U252,13,25,33,61,74,17425.994,17629.242,14092.869,17049.65,15332.040999999997,16.9373333333333,17764.740666666665,14567.114333333333,17269.835333333336,-0.9644114822557757,0.8396075551982605,-0.8979669100990908
U253,6,18,47,64,74,19644.147,20010.088,12381.506,16460.911,15402.4807,30.49508333333324,20894.445416666662,12899.922416666665,16765.861833333332,-0.9058923611383923,0.8729186200765393,-0.8172121379759775
U254,9,21,48,58,74,14047.279,14960.507,9431.548,14470.637,13709.558,76.10233333333326,17015.269999999997,10192.571333333333,15688.274333333333,-0.7868168078282014,0.8489760086925766,-0.6190542535916708
U255,8,20,49,57,74,12319.738,11990.388,7260.011,9483.756,9081.9797,-27.445833333333212,11194.458833333338,7040.444333333335,9017.176833333335,-0.8317408598370356,0.9175453628811433,0.12195155763953915
U256,7,19,30,62,74,12987.665,14312.993,10585.495,14850.334,15195.593399999998,110.44399999999996,15527.877,14119.703,16175.662,-0.8026909995442782,0.17131502502204685,-0.4251193048519294
U257,14,26,36,64,74,19710.98,19829.093,12269.921,20312.92,18394.808299999997,9.8427500000001,19927.520500000002,12545.518000000004,20411.3475,-0.9873095464984841,0.9657345475238772,-0.9534614422061579
U258,11,23,47,63,74,18770.29,19816.042,14423.435,18200.439,18587.145899999996,87.14600000000003,21907.546000000002,15817.771,19159.045,-0.7815801909329061,0.6308354452364886,-0.37366690251473295
U259,7,19,44,64,74,18629.109,19035.077,10668.386,17167.596,18163.6502,33.83066666666673,19880.843666666668,11344.999333333335,17505.90266666667,-0.9159129247233267,0.8958929880195694,0.6603531548115879
U260,10,22,51,58,74,9296.97,9764.364,6598.985,9038.535,8764.1341,38.94950000000002,10893.8995,6871.6314999999995,9661.727,-0.791769580326116,0.8882390194912997,-0.5902168676188198
U261,14,26,45,62,74,13384.239,13437.623,7830.775,11043.581,12281.3929,4.448666666666668,13522.147666666666,7906.402333333333,11096.965,-0.9853659679546475,0.9764606598302749,0.9568722840683629
U262,6,18,33,62,74,21411.722,21279.643,16920.904,21134.914,20874.199399999998,-11.006583333333461,21114.54425,16601.71308333333,21002.835,-0.9621223592419732,0.9342198800859406,-0.49339622713879455
U263,10,22,46,62,74,22273.943,23636.454,17369.815,22064.935,23453.522599999997,113.54258333333352,26361.476000000006,19186.496333333336,23427.446000000004,-0.7674237666069824,0.6130703084621189,0.018779225739876358
U264,7,19,49,64,74,14508.857,15436.363,11868.538,14729.957,14388.790899999998,77.29216666666662,17755.127999999997,13027.9205,15502.878666666667,-0.7174083266354717,0.5948225338547064,-0.5903986206887541
U265,11,23,43,64,74,17224.524,17210.874,13308.456,17526.962,17495.503,-1.1375000000001212,17188.123999999996,13284.568499999998,17515.587,-0.9941702810923885,0.9944008610778328,-0.6384182586858963
U266,13,25,43,58,74,11794.196,12643.566,9372.43,11987.191,12157.067899999998,70.7808333333334,13917.621000000003,10434.142500000002,13119.684333333335,-0.7810618420324555,0.5939542849231723,-0.4594587112563862
U267,10,22,43,61,74,22093.783,22451.102,16058.218,17958.67,17919.4444,29.776583333333292,23076.410249999997,16594.1965,18345.76558333333,-0.9181908537848597,0.7179731453359527,-0.5241116249427353
U268,14,26,42,63,74,14949.303,15441.226,10417.703,15735.682,14970.7026,40.99358333333339,16097.123333333335,11278.56825,16186.611416666668,-0.8964697008353119,0.8381217281978736,-0.7294701983377828
U269,12,24,37,64,74,14808.982,15238.461,11888.733,15974.647,15463.5577,35.78991666666661,15703.729916666665,12855.060749999999,16332.546166666667,-0.8912990606697132,0.7634977755283154,-0.7082869229887915
U270,13,25,49,63,74,23179.38,21903.085,14159.618,24475.964,23150.096100000002,-106.35791666666682,19350.494999999995,12670.607166666665,23306.026916666666,-0.6703556688496246,0.8879968667432921,-0.11760660067768712
U271,14,26,44,61,74,12711.439,13047.335,8082.717,13052.06,12367.1996,27.991333333333234,13551.178999999996,8558.569666666664,13415.947333333332,-0.9156366066976478,0.9042423381387309,-0.7424052807976925
U272,8,20,36,64,74,31789.858,33256.431,26666.605,34526.148,35024.8642,122.2144166666664,35211.86166666666,30088.60866666666,35748.292166666666,-0.8137806979111403,0.5646052618241723,-0.371833022416507
U273,13,25,31,52,74,12834.524,13198.617,10299.261,12217.771,11509.9509,30.341083333333398,13380.6635,10936.423750000002,12885.274833333335,-0.9442165328767202,0.6678866672574022,-0.673245173075694
U274,12,24,36,62,74,23526.901,22963.42,13279.252,23556.663,22229.636300000002,-46.956750000000284,22399.938999999995,12058.376499999993,22993.181999999997,-0.9418142064449931,0.9040128980195389,-0.5753808118555535
U275,7,19,42,64,74,23225.824,24798.647,21264.797,24041.461,24576.7771,131.06858333333335,27813.224416666668,24148.305833333332,25352.146833333332,-0.6847667161937543,-0.035729831733392295,-0.3716917927417944
U276,12,24,47,62,74,26968.099,26777.987,22755.95,25458.728,25652.4738,-15.842666666666446,26413.605666666674,22518.310000000005,25268.616,-0.9094037838703802,0.9252247756334225,0.6687769983716932
U277,14,26,46,63,74,28839.109,28925.678,25021.475,27657.753,26910.3352,7.214083333333292,29069.959666666666,25144.114416666664,27737.107916666668,-0.9655879543012932,0.9534800894796888,-0.9124241290658497
U278,10,22,42,62,74,14102.365,13358.095,7568.338,13625.655,13224.137599999998,-62.022500000000036,12117.644999999999,6327.887999999999,12881.385,-0.7857509391154066,0.854717911245404,0.3153132234785169
U279,10,22,49,60,74,24607.481,24677.819,16349.933,18182.27,17242.2964,5.861499999999978,24836.0795,16414.4095,18264.331,-0.9816921507744834,0.9648118768545302,-0.9256758201010872
U280,11,23,39,57,74,13490.687,13422.088,10279.23,13153.508,11974.1983,-5.716583333333347,13330.622666666666,10176.3315,13056.326083333333,-0.9708974018764661,0.9665922096052858,-0.9175942361309617
U281,7,19,48,54,74,23771.364,25709.73,21048.316,24526.523,22352.431100000005,161.53049999999985,30394.114499999996,22017.498999999996,27757.132999999998,-0.6661209265766528,0.7213555719944222,-0.6258838085512579
